   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	58685	21650	3781	10036	2669	3155	1686	5037	6723	48014	81.8165
Bhariab Bazar	55166	22352	3554	8622	2332	3148	909	4815	5724	45732	82.8989
Austagram	28935	10487	1868	4682	1990	1130	390	3091	3481	23638	81.6935
Kishoreganj Sadar	70640	31361	4407	9265	2330	3522	2799	4635	7434	58319	82.5580
Hossainpur	37617	17086	1845	4600	1672	2110	532	2839	3371	30684	81.5695
Nikli	27230	11061	1500	3340	1867	1264	217	3043	3260	22292	81.8656
Bazitpur	45372	20675	3580	4850	1467	1683	1367	3338	4705	36960	81.4599
Pakundia	42436	18075	2840	5212	1716	2248	1891	2442	4333	34424	81.1198
Itna	33172	16968	2244	2785	838	1006	736	2639	3375	27216	82.0451
Kuliarchar	33142	14111	1330	4056	1215	2464	1334	2609	3943	27119	81.8267
Tarail	31751	14490	1809	3473	1230	1743	964	2438	3402	26147	82.3502
Karimganj	54658	24493	3079	6607	2198	3194	1417	3983	5400	44971	82.2771
Mithamoin	23696	10616	1714	2605	956	570	957	1848	2805	19266	81.3049

 
