   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	93077	32097	17015	11550	2951	6206	2875	4440	7315	77134	82.8712
Dumuria	64273	24574	4301	10344	1382	3466	2647	5805	8452	52519	81.7124
Khulna Sadar	75642	25437	12858	9318	2203	3548	3708	3317	7025	60389	79.8353
Dacope	30927	14797	1173	3522	221	1913	622	2788	3410	25036	80.9519
Terokhada	25953	10094	2260	2704	1015	1515	950	1585	2535	20123	77.5363
Fultala	27529	8679	3231	4582	734	1164	1415	2113	3528	21918	79.6179
Batiaghata	38350	16270	2795	5114	1540	1579	1630	1720	3350	30648	79.9166
Paikgachha	57594	23948	1673	8122	1118	3091	1841	6233	8074	46026	79.9146
Rupsha	37712	14298	2653	4039	1361	2084	1898	3236	5134	29569	78.4074
Koyra	40547	20499	1495	3559	684	1644	1402	2760	4162	32043	79.0268

 
