   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	53497	20190	4279	8508	1417	1279	546	4300	4846	40519	75.7407
Begumganj	108744	38791	8029	18576	4665	2501	917	9408	10325	82887	76.2221
Companiganj	48752	16809	3501	7034	1987	994	921	2744	3665	33990	69.7202
Sudharam (Sadar)	88318	28269	8731	17523	2264	2442	1056	6767	7823	67052	75.9211
Hatiya	72546	27050	3642	17505	1160	1918	2110	1525	3635	54910	75.6899
Chatkhil	44637	16829	2636	5948	1820	1422	314	3615	3929	32584	72.9977
Subarna Char	51220	16566	4833	9751	854	2617	1176	2821	3997	38618	75.3963
Sonaimuri	64152	25414	4803	9411	2056	914	335	6208	6543	49141	76.6009
Kabirhat	35434	12587	2307	6817	905	1365	185	3115	3300	27281	76.9910

 
