   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	14879	5131	1448	1714	680	616	451	1326	1777	11366	76.3895
Gowainghat	46499	13053	3354	8830	2560	812	1384	4438	5822	34431	74.0468
Jakiganj	32439	9253	3915	4479	2097	1217	1573	1564	3137	24098	74.2871
Jaintapur	25322	7930	1951	5418	988	523	622	1258	1880	18690	73.8093
Balaganj	48530	14170	4634	7455	1774	2326	841	4748	5589	35948	74.0738
Golapganj	42927	14209	6437	3500	1188	1056	924	4101	5025	31415	73.1824
Sylhet Sadar	80402	29005	9533	9557	1742	2647	1462	5131	6593	59077	73.4770
Biani Bazar	30975	9011	3426	3371	2635	335	1024	1969	2993	21771	70.2857
Kanaighat	44035	12328	4208	7902	2701	689	2097	1250	3347	31175	70.7960
Biswanath	30431	11370	3496	2797	773	950	417	3501	3918	23304	76.5798
Companiganj	25816	8818	2347	5241	906	676	141	1907	2048	20036	77.6108
South Shurma	46626	15897	4928	6702	1416	1507	1028	3542	4570	35020	75.1083

 
