   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	53848	21811	4267	8747	1611	2571	2453	4713	7166	46173	85.7469
Fakirhat	29697	12000	2789	3837	1256	1088	622	2660	3282	24252	81.6648
Sarankhola	21823	8056	1658	4792	947	624	1280	696	1976	18053	82.7246
Morralganj	63928	27844	3836	10518	2511	1596	2807	2821	5628	51933	81.2367
Kachua	19952	7919	1520	2778	748	1082	1112	1329	2441	16488	82.6383
Mollahat	26913	10478	1912	3392	1231	666	870	2197	3067	20746	77.0854
Rampal	33471	15142	2566	2874	1060	1027	1725	2616	4341	27010	80.6967
Chitalmari	27176	9965	2249	5122	491	1069	649	1569	2218	21114	77.6936
Mongla	26306	11363	2348	3208	1006	925	1657	1477	3134	21984	83.5703

 
