   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	49855	18005	4296	7276	1346	318	457	3865	4322	35563	71.3329
Begumganj	97543	38225	6143	15285	3140	623	677	7692	8369	71785	73.5932
Companiganj	44054	15320	2996	7050	1975	583	653	2474	3127	31051	70.4840
Sudharam (Sadar)	83157	26389	7358	16116	1652	1239	960	5811	6771	59525	71.5815
Hatiya	59095	20313	2212	14459	799	22	1533	1545	3078	40883	69.1818
Chatkhil	41807	15281	2112	5695	1428	649	221	2622	2843	28008	66.9936
Subarna Char	31253	9856	3929	5728	501	633	770	2185	2955	23602	75.5192
Sonaimuri	56688	23358	4047	6968	1875	312	270	4538	4808	41368	72.9749
Kabirhat	28295	10360	1765	3815	699	241	193	2170	2363	19243	68.0085

 
