   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	17915	6908	1661	2034	624	540	485	1611	2096	13863	77.3821
Gowainghat	52105	13839	3479	10865	3142	2009	1569	6005	7574	40908	78.5107
Jakiganj	35142	10000	3462	5021	2035	2615	1867	2433	4300	27433	78.0633
Jaintapur	29378	9520	1965	6798	989	1052	826	1814	2640	22964	78.1673
Balaganj	50064	14431	4963	7944	1481	2765	1122	6161	7283	38867	77.6346
Golapganj	47347	16033	6838	3598	1567	2439	1204	5386	6590	37065	78.2837
Sylhet Sadar	94331	34571	8430	12178	1820	5888	2096	8432	10528	73415	77.8270
Biani Bazar	35134	11092	4201	3318	2048	931	1225	3233	4458	26048	74.1390
Kanaighat	46941	14526	4110	9016	1226	1684	2683	2106	4789	35351	75.3094
Biswanath	30349	10271	3629	2895	574	1285	707	4170	4877	23531	77.5347
Companiganj	27428	8768	1595	4751	862	1670	204	2932	3136	20782	75.7693
South Shurma	53530	18560	6146	7539	1409	2580	1319	4799	6118	42352	79.1183

 
