   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	84959	31192	7573	13483	1530	2669	1490	3803	5293	61740	72.6703
Uzirpur	45159	19139	2250	6385	1053	1634	697	3320	4017	34478	76.3480
Bakerganj	62877	22966	3899	9475	2416	715	1362	4957	6319	45790	72.8247
Babuganj	26787	10376	1298	4226	595	709	609	1520	2129	19333	72.1731
Mehendiganj	54752	18658	4441	9638	2263	1237	2397	2314	4711	40948	74.7881
Gournadi	34830	13552	1433	4716	890	1126	362	3354	3716	25433	73.0204
Muladi	31057	10914	2196	6780	1474	357	373	1451	1824	23545	75.8122
Hizla	22959	7213	1434	6441	1035	326	530	653	1183	17632	76.7978
Agailjhara	28075	11919	1523	2670	836	637	364	3191	3555	21140	75.2983
Banaripara	27246	10967	1113	2858	1172	1154	384	1883	2267	19531	71.6839

 
