   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	50565	18580	4323	7426	1426	430	483	3943	4426	36611	72.4038
Begumganj	101196	38657	6721	16876	3658	782	812	8444	9256	75950	75.0524
Companiganj	45471	16016	3238	6698	2049	633	868	2671	3539	32173	70.7550
Sudharam (Sadar)	84650	28632	8308	16790	1813	1635	1079	6367	7446	64624	76.3426
Hatiya	60429	21093	2588	14736	876	275	1956	1487	3443	43011	71.1761
Chatkhil	42820	15922	2185	5646	1707	812	289	3145	3434	29706	69.3741
Subarna Char	34267	10755	4139	5698	472	1212	867	2444	3311	25587	74.6695
Sonaimuri	58286	24312	4275	7862	1963	492	321	5163	5484	44388	76.1555
Kabirhat	28960	10411	1864	4247	785	301	199	2517	2716	20324	70.1796

 
