   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	35197	13779	1502	3703	784	2376	1955	4515	6470	28614	81.2967
Kaharole	34940	13900	700	3652	538	2339	1810	5273	7083	28212	80.7441
Fulbari	36681	16008	2149	1948	569	2338	3184	3548	6732	29744	81.0883
Khanshama	42792	15969	729	5969	586	3953	2248	5387	7635	34841	81.4194
Dinajpur Sadar	101120	38298	7755	15043	1339	4600	7761	8478	16239	83274	82.3517
Hakimpur	20657	8259	1777	2087	489	1153	2048	1174	3222	16987	82.2336
Birganj	69887	28668	1814	7559	838	5704	3301	8984	12285	56868	81.3714
Ghoraghat	25150	10146	1357	2412	920	1410	1894	1957	3851	20096	79.9046
Birol	55679	23414	1756	5057	1084	3962	2867	7467	10334	45607	81.9106
Chirir Bandar	64917	28408	2265	7110	708	3528	3919	7883	11802	53821	82.9074
Parbatipur	84698	30347	4582	12280	1643	3498	7936	8781	16717	69067	81.5450
Nawabganj	50489	20174	1827	6576	1216	2703	4932	3837	8769	41265	81.7307
Birampur	36036	15034	2034	2666	853	1784	4518	2749	7267	29638	82.2455

 
