   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	94513	31467	14170	10904	2553	4872	2160	9569	11729	75695	80.0895
Boalmari	56196	21033	4874	7512	2979	2202	1400	4557	5957	44557	79.2886
Bhanga	54789	19262	4407	4952	3489	2173	1223	7262	8485	42768	78.0595
Char Bhadrashion	13479	4069	2072	1366	544	1059	176	1364	1540	10650	79.0118
Nagarkanda	36985	14052	4224	4456	1323	1730	1008	3336	4344	30129	81.4628
Sadarpur	34617	12328	4297	4039	983	1659	248	3159	3407	26713	77.1673
Alphadanga	22373	7887	2149	3618	1298	888	607	1695	2302	18142	81.0888
Modhukhali	45606	18501	3652	6277	1287	2293	985	4644	5629	37639	82.5308
Saltha	34369	12779	3087	5169	1287	1592	770	2451	3221	27135	78.9520

 
