   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	46995	16620	1895	10596	1355	747	406	3723	4129	35342	75.2037
Matlab (South)	42780	15187	2891	9568	843	1065	499	2773	3272	32826	76.7321
Hajiganj	61854	24716	2264	13044	1823	1041	613	4394	5007	47895	77.4323
Chandpur Sadar	72287	27506	3154	14264	2577	2781	1177	4731	5908	56190	77.7318
Kachua	79254	28288	4426	15763	2147	1521	1459	5581	7040	59185	74.6776
Faridganj	82186	32270	5114	14250	2251	2461	679	6589	7268	63614	77.4025
Hemchar	18799	7706	643	3239	482	454	237	1462	1699	14223	75.6583
Motlab (North)	57071	21512	3496	8521	1248	1834	287	5523	5810	42421	74.3302

 
