   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	54891	21417	2795	8357	1877	788	749	3009	3758	38992	71.0353
Rayganj	63302	32038	2093	7235	1912	285	1330	2065	3395	46958	74.1809
Tarash	42963	22168	1480	4350	712	334	1126	1080	2206	31250	72.7370
Sirajganj Sadar	78569	34246	4886	13348	2032	257	1031	2031	3062	57831	73.6054
Kamarkhand	26538	11323	1136	3693	995	164	216	842	1058	18369	69.2177
Chouhali	17196	7631	714	2627	675	248	275	353	628	12523	72.8251
Ullahpara	115156	50805	6752	19312	2653	1221	1681	3907	5588	86331	74.9687
Belkuchi	55169	27431	3636	4698	1633	93	629	1090	1719	39210	71.0725
Shazadpur	116452	41629	5303	25333	3404	868	276	3534	3810	80347	68.9958

 
