   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:32
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	109854	44546	18140	11595	1774	1234	1964	2367	4331	81620	74.2986
Dumuria	61978	25592	3486	6604	1642	830	3147	5594	8741	46895	75.6639
Khulna Sadar	105728	44371	13890	21924	3194	1446	1589	1224	2813	87638	82.8901
Dacope	30700	16372	1070	3745	456	153	453	2721	3174	24970	81.3355
Terokhada	23402	10048	2452	2622	1041	637	654	927	1581	18381	78.5446
Fultala	26356	10066	2552	4871	634	567	1237	1673	2910	21600	81.9548
Batiaghata	35319	14644	2014	5035	1835	298	1536	1559	3095	26921	76.2224
Paikgachha	54195	26856	1564	7466	927	339	1221	4209	5430	42582	78.5718
Rupsha	35511	14327	2412	4756	1287	494	1676	2086	3762	27038	76.1398
Koyra	38546	21938	1337	3168	514	333	1136	2216	3352	30642	79.4946

 
