   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	80148	28142	5489	13309	1667	1637	1203	3673	4876	55120	68.7728
Uzirpur	45792	18474	1502	6028	997	750	556	3815	4371	32122	70.1476
Bakerganj	60582	21259	2590	7971	2725	400	995	5981	6976	41921	69.1971
Babuganj	28805	10324	1161	4605	1072	475	508	1645	2153	19790	68.7034
Mehendiganj	54284	18864	3746	7042	1864	678	1858	2665	4523	36717	67.6387
Gournadi	34264	13794	1183	3892	960	415	246	3370	3616	23860	69.6358
Muladi	32233	12174	2400	5623	1697	343	255	1446	1701	23938	74.2655
Hizla	21674	7566	1464	4057	757	160	280	583	863	14867	68.5937
Agailjhara	27668	11214	1256	2431	1074	287	193	3839	4032	20294	73.3483
Banaripara	27781	11611	1054	3269	1445	249	229	1912	2141	19769	71.1601

 
