   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22057	6955	672	6862	332	683	229	639	868	16372	74.2259
Moheshkhali	55483	23030	1451	9915	1533	2547	2136	1671	3807	42283	76.2089
Coxs Bazar Sadar	79124	26734	6408	13160	2248	2959	2082	2850	4932	56441	71.3323
Ramu	43862	12249	2017	11702	2209	1549	2406	2151	4557	34283	78.1611
Chakaria	79493	29534	4003	20292	2443	3167	1531	3773	5304	64743	81.4449
Ukhiya	36648	14910	1793	7904	417	1102	602	914	1516	27642	75.4257
Teknaf	46767	14409	2452	14133	515	877	1464	1072	2536	34922	74.6723
Pekua	30709	9539	581	8214	308	795	540	897	1437	20874	67.9736

 
