   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	50060	18276	4121	7363	1389	315	475	3956	4431	35895	71.7040
Begumganj	98606	38224	6221	15841	3312	706	718	7931	8649	72953	73.9843
Companiganj	44454	15483	3015	6524	2031	565	722	2570	3292	30910	69.5326
Sudharam (Sadar)	83494	27777	8066	16531	1629	1349	974	6072	7046	62398	74.7335
Hatiya	59291	20634	2282	15013	839	19	1630	1538	3168	41955	70.7612
Chatkhil	41999	15533	2100	5578	1492	720	248	2795	3043	28466	67.7778
Subarna Char	31404	9788	3823	5217	510	764	793	2245	3038	23140	73.6849
Sonaimuri	57002	23708	4113	7221	1931	411	301	4710	5011	42395	74.3746
Kabirhat	28408	10360	1777	3905	725	244	194	2285	2479	19490	68.6074

 
