   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	80120	30361	6763	13154	1550	2749	1528	3127	4655	59232	73.9291
Uzirpur	45368	18889	2156	6241	1035	1883	692	3437	4129	34333	75.6767
Bakerganj	62849	23034	3870	9779	2455	816	1437	4865	6302	46256	73.5986
Babuganj	26853	10496	1275	4313	667	756	637	1602	2239	19746	73.5337
Mehendiganj	55311	18508	4500	9766	2437	1347	2340	2315	4655	41213	74.5114
Gournadi	35301	13768	1486	4850	995	1257	374	3394	3768	26124	74.0036
Muladi	30941	10646	2114	6802	1553	416	383	1311	1694	23225	75.0622
Hizla	24180	7164	1587	6987	883	325	531	580	1111	18057	74.6774
Agailjhara	28256	11657	1428	2477	810	784	380	3266	3646	20802	73.6198
Banaripara	27789	11623	1184	3021	1058	1340	401	1942	2343	20569	74.0185

 
