   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	43942	17047	4711	4802	393	1736	577	6224	6801	35490	80.7656
Poba (Sadar)	71407	19316	6536	15534	990	3107	885	13454	14339	59822	83.7761
Mohanpur	41828	17682	2611	7293	669	1541	967	4241	5208	35004	83.6856
Puthiya	48318	17891	4811	6211	532	1415	375	7654	8029	38889	80.4855
Bagmara	96321	39777	6882	13604	2472	3831	3520	9181	12701	79267	82.2946
Charghat	48513	18409	4992	6743	925	1254	488	5840	6328	38651	79.6714
Boalia	95370	35454	28999	8466	715	1321	602	5183	5785	80740	84.6597
Tanore	43443	17915	2531	4779	514	2401	1325	6286	7611	35751	82.2940
Godagari	69270	22153	6552	12302	1691	1263	2546	13010	15556	59517	85.9203
Bagha	42990	14240	4360	9081	485	1282	348	6633	6981	36429	84.7383

 
