   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	49929	18173	4205	7305	1405	326	469	3903	4372	35786	71.6738
Begumganj	97924	38368	6160	15485	3175	647	686	7766	8452	72287	73.8195
Companiganj	44151	15431	3015	6699	1984	575	665	2494	3159	30863	69.9033
Sudharam (Sadar)	83263	27389	7873	16596	1592	1231	962	5854	6816	61497	73.8587
Hatiya	59065	20405	2210	14588	806	23	1553	1537	3090	41122	69.6216
Chatkhil	41856	15419	2127	5664	1464	679	228	2660	2888	28241	67.4718
Subarna Char	31283	9858	3916	5624	504	668	771	2200	2971	23541	75.2517
Sonaimuri	56752	23452	4053	7116	1908	362	278	4588	4866	41757	73.5780
Kabirhat	28348	10354	1781	3863	702	247	193	2192	2385	19332	68.1953

 
