   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	13343	4568	862	705	174	166	46	791	837	7312	54.8003
Kawkhali	8974	2606	310	674	433	97	14	684	698	4818	53.6884
Rangamati Sadar	16235	6201	811	1955	846	397	42	1151	1193	11403	70.2371
Baghaichhari	11029	5193	437	645	468	1	30	393	423	7167	64.9832
Barkal	5026	2036	124	294	142	22	16	217	233	2851	56.7250
Naniarchar	7367	3171	276	613	281	148	39	707	746	5235	71.0601
Jurachhari	3518	1771	52	227	102	0	5	118	123	2275	64.6674
Kaptai	11461	3563	1067	1356	305	10	1	641	642	6943	60.5794
Rajasthali	4523	1405	92	644	237	218	21	256	277	2873	63.5198
Belaichhari	3744	1690	84	235	233	46	2	211	213	2501	66.8002

 
