   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33626	14063	1329	4015	391	788	1950	4180	6130	26716	79.4504
Kaharole	34691	13447	533	4111	576	900	1957	5454	7411	26978	77.7666
Fulbari	36363	15310	1776	2117	456	1362	3508	4054	7562	28583	78.6046
Khanshama	39461	15979	578	5918	412	1339	2055	4638	6693	30919	78.3533
Dinajpur Sadar	97900	39778	7347	12882	1031	2013	7139	7852	14991	78042	79.7160
Hakimpur	19915	7818	1751	2196	382	642	2080	1038	3118	15907	79.8745
Birganj	67572	27738	1595	7580	512	3445	3577	8611	12188	53058	78.5207
Ghoraghat	25771	11795	1330	2398	727	781	1772	1878	3650	20681	80.2491
Birol	55228	23564	1671	5510	1092	1813	2933	7609	10542	44192	80.0174
Chirir Bandar	63728	28363	1735	6871	528	915	4171	8299	12470	50882	79.8425
Parbatipur	81380	32481	4530	9705	1142	1991	7994	8888	16882	66731	81.9993
Nawabganj	48897	21064	1472	6370	945	1143	4047	3196	7243	38237	78.1991
Birampur	36267	15004	1643	2681	1090	1107	4717	2675	7392	28917	79.7336

 
