   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	53104	20204	4362	8519	1364	1027	532	4218	4750	40226	75.7495
Begumganj	107552	38880	7917	18501	4478	1861	916	9254	10170	81807	76.0627
Companiganj	48408	16387	3449	6912	1888	894	916	2717	3633	33163	68.5073
Sudharam (Sadar)	87226	28114	8478	17409	2227	2552	949	6580	7529	66309	76.0198
Hatiya	71703	27009	3606	17955	1017	992	2057	1532	3589	54168	75.5450
Chatkhil	44569	16556	2517	5968	1805	1330	309	3624	3933	32109	72.0433
Subarna Char	51022	16639	4866	9679	804	2396	1169	2816	3985	38369	75.2009
Sonaimuri	63567	25709	4859	9252	1982	640	328	6071	6399	48841	76.8339
Kabirhat	35111	13001	2467	6863	855	901	185	3074	3259	27346	77.8844

 
