   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	53302	21523	4075	9395	1732	2084	2515	4541	7056	45865	86.0474
Fakirhat	30047	11395	2208	4506	2476	862	911	3362	4273	25720	85.5992
Sarankhola	21389	7861	1666	4779	987	381	1333	716	2049	17723	82.8603
Morralganj	65715	29208	4035	10773	2599	746	3127	2934	6061	53422	81.2935
Kachua	19941	7812	1520	2870	853	1125	1167	1407	2574	16754	84.0179
Mollahat	26553	10057	1941	3512	1249	430	860	1886	2746	19935	75.0763
Rampal	33211	15549	2519	2622	965	974	1738	2461	4199	26828	80.7805
Chitalmari	26845	9224	2016	4794	587	754	733	1725	2458	19833	73.8797
Mongla	26321	12082	2573	3095	594	711	1599	1527	3126	22181	84.2711

 
