   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	49705	17780	4285	7096	1293	333	434	3781	4215	35002	70.4195
Begumganj	96902	37629	5892	14549	2893	412	664	7444	8108	69483	71.7044
Companiganj	43762	14771	2816	7673	1874	619	603	2416	3019	30772	70.3167
Sudharam (Sadar)	82759	25091	6821	15236	1357	917	918	5623	6541	55963	67.6216
Hatiya	59091	19925	2087	14123	759	22	1438	1532	2970	39886	67.4993
Chatkhil	41658	14780	1790	5470	1337	547	204	2487	2691	26615	63.8893
Subarna Char	31107	9536	3738	5522	474	575	755	2110	2865	22710	73.0061
Sonaimuri	56465	22907	3913	6578	1798	242	257	4372	4629	40067	70.9590
Kabirhat	28136	9900	1625	3566	626	218	182	2074	2256	18191	64.6538

 
