   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33364	14124	1211	4080	275	572	1610	4150	5760	26022	77.9942
Kaharole	33581	13563	571	4438	469	301	1594	4824	6418	25760	76.7100
Fulbari	35286	15715	1557	2259	469	407	3008	4025	7033	27440	77.7646
Khanshama	37441	15487	666	6209	352	587	1646	4306	5952	29253	78.1309
Dinajpur Sadar	93992	36987	6552	11198	1157	1632	7133	8120	15253	72779	77.4311
Hakimpur	19249	8526	1441	1974	249	311	1609	1045	2654	15155	78.7314
Birganj	65979	28558	1446	7581	516	828	3305	8039	11344	50273	76.1955
Ghoraghat	24800	12430	1257	1810	633	219	1540	1721	3261	19610	79.0726
Birol	54177	24370	1615	5455	751	849	2542	6916	9458	42498	78.4429
Chirir Bandar	61704	27972	1424	6202	512	686	3652	8155	11807	48603	78.7680
Parbatipur	79506	32610	4123	10343	885	942	6884	8883	15767	64670	81.3398
Nawabganj	48050	21687	1455	6204	866	278	3301	2809	6110	36600	76.1707
Birampur	35459	15339	1344	2684	1175	467	4200	2590	6790	27799	78.3976

 
