   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	18118	7098	1674	2071	678	590	504	1673	2177	14288	78.8608
Gowainghat	52623	14179	3522	11065	3165	2252	1579	6094	7673	41856	79.5394
Jakiganj	35677	10369	2948	5228	2070	3010	1878	2491	4369	27994	78.4651
Jaintapur	29901	9711	1879	7083	964	1203	842	1846	2688	23528	78.6863
Balaganj	50354	14804	5068	8043	1458	3034	1120	6253	7373	39780	79.0007
Golapganj	47797	16387	6875	3574	1529	2614	1208	5502	6710	37689	78.8522
Sylhet Sadar	95033	34972	8389	12405	1827	6291	2160	8691	10851	74735	78.6411
Biani Bazar	35230	11225	4147	3313	2054	1159	1230	3337	4567	26465	75.1206
Kanaighat	47230	15043	3719	9021	1243	1915	2731	2215	4946	35887	75.9835
Biswanath	30693	10311	3591	3182	629	1469	729	4295	5024	24206	78.8649
Companiganj	27728	8990	1492	4699	821	1853	214	3007	3221	21076	76.0098
South Shurma	54432	19206	6277	7537	1415	2812	1324	4938	6262	43509	79.9328

 
