   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	69500	20423	6657	13716	2258	2275	2593	7650	10243	55572	79.9597
Jessore Sadar	151111	46318	14632	30278	5848	8263	5616	11761	17377	122716	81.2092
Sarsa	78155	24465	7043	18411	1775	3330	2198	5970	8168	63192	80.8547
Keshobpur	58970	19832	3077	14098	1323	2534	2697	4682	7379	48243	81.8094
Bagherpara	47411	17176	2953	7184	2334	3965	1350	4279	5629	39241	82.7677
Monirampur	96274	29397	4646	25566	2841	3248	5747	7880	13627	79325	82.3950
Abhaynagar	54917	17386	4808	11273	1413	2551	2317	4945	7262	44693	81.3828
Chowgachha	53778	18254	4946	9772	1426	2092	1839	4104	5943	42433	78.9040

 
