   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	83238	31295	7619	13263	1508	2673	1480	3081	4561	60919	73.1865
Uzirpur	45256	19223	2292	6344	1052	1714	700	3383	4083	34708	76.6926
Bakerganj	62679	22935	3912	9549	2417	711	1362	4857	6219	45743	72.9798
Babuganj	26728	10546	1281	4204	599	717	616	1527	2143	19490	72.9198
Mehendiganj	55315	18669	4491	9709	2359	1258	2409	2315	4724	41210	74.5006
Gournadi	35089	13559	1423	4757	905	1160	363	3316	3679	25483	72.6239
Muladi	31047	10719	2147	6759	1490	366	365	1279	1644	23125	74.4838
Hizla	24502	7159	1512	6757	908	304	505	577	1082	17722	72.3288
Agailjhara	28125	11715	1448	2485	791	684	366	3203	3569	20692	73.5716
Banaripara	27392	11307	1123	2800	967	1200	366	1894	2260	19657	71.7618

 
