   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	57165	23585	4402	10347	2334	1633	1361	4047	5408	47709	83.4584
Bhariab Bazar	51276	21815	5566	7750	1746	1559	689	3169	3858	42294	82.4830
Austagram	26456	10902	2300	4287	1491	340	191	2070	2261	21581	81.5732
Kishoreganj Sadar	63677	32136	3788	8025	1561	2001	2288	3606	5894	53405	83.8686
Hossainpur	37281	17511	1767	4941	1595	1589	523	2779	3302	30705	82.3610
Nikli	26277	10611	1976	3545	2019	729	187	2602	2789	21669	82.4638
Bazitpur	43231	20632	3746	4403	1401	1226	1262	2773	4035	35443	81.9851
Pakundia	45839	20209	3626	6211	2028	1427	1756	2209	3965	37466	81.7339
Itna	32568	16229	2534	3213	1174	819	783	2270	3053	27022	82.9710
Kuliarchar	32194	14327	1839	4089	1212	1474	1101	2133	3234	26175	81.3040
Tarail	29778	14895	1882	2816	1139	1076	814	1994	2808	24616	82.6651
Karimganj	54014	25371	3214	7674	2501	2074	1312	3549	4861	45695	84.5984
Mithamoin	21964	10891	1544	2408	863	240	689	1400	2089	18035	82.1116

 
