   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	14986	6662	1800	1883	200	507	183	771	954	12006	80.1148
Kawkhali	9859	3766	547	1435	269	882	49	714	763	7662	77.7158
Rangamati Sadar	16895	7112	1429	2755	909	663	148	1048	1196	14064	83.2436
Baghaichhari	11187	5736	742	973	359	1	29	463	492	8303	74.2201
Barkal	5967	2531	347	731	198	15	66	254	320	4142	69.4151
Naniarchar	8022	3515	427	848	297	329	133	534	667	6083	75.8290
Jurachhari	3641	1953	122	395	132	6	40	134	174	2782	76.4076
Kaptai	10747	3698	740	1749	261	485	7	723	730	7663	71.3036
Rajasthali	4412	1522	107	612	220	239	104	232	336	3036	68.8123
Belaichhari	4163	1996	133	474	197	61	17	230	247	3108	74.6577

 
