   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	17985	7907	999	1730	381	132	154	2157	2311	13460	74.8401
Bahubal	31809	13496	2555	3233	1399	447	841	2116	2957	24087	75.7239
Madhabpur	57280	28053	3848	4799	2544	974	2329	3717	6046	46264	80.7682
Lakhai	26143	10173	2174	3108	431	163	142	1946	2088	18137	69.3761
Habiganj Sadar	55050	24275	4386	6513	2177	837	1943	4249	6192	44380	80.6176
Baniachhong	50459	19975	4827	6063	1654	137	1465	2907	4372	37028	73.3824
Chunarughat	55809	24511	3369	5864	2881	795	2836	3364	6200	43620	78.1594
Nabiganj	51465	19479	2043	7970	3872	1369	2580	2894	5474	40207	78.1249

 
