   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	51766	19564	4200	8151	1327	636	508	4073	4581	38459	74.2939
Begumganj	104437	39539	7760	18058	3953	948	884	8978	9862	80120	76.7161
Companiganj	46724	16491	3425	6914	2030	637	911	2748	3659	33156	70.9614
Sudharam (Sadar)	86653	28018	8569	17052	1896	1968	948	6629	7577	65080	75.1042
Hatiya	63637	22440	2897	16328	975	208	1991	1439	3430	46278	72.7218
Chatkhil	44541	16270	2256	6033	1834	910	315	3565	3880	31183	70.0097
Subarna Char	40918	12739	4524	7243	490	1683	952	2514	3466	30145	73.6717
Sonaimuri	61246	24526	4491	8421	1971	473	339	5766	6105	45987	75.0857
Kabirhat	29836	11040	1939	4878	792	386	197	2761	2958	21993	73.7130

 
