   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	16288	5751	1622	2092	325	1595	754	800	1554	12939	79.4389
Kawkhali	11422	4172	781	1976	428	895	225	678	903	9155	80.1523
Rangamati Sadar	19549	7283	1574	2776	1656	1577	570	847	1417	16283	83.2933
Baghaichhari	11588	5688	804	1340	552	413	33	558	591	9388	81.0148
Barkal	7092	2871	320	1132	327	204	235	278	513	5367	75.6768
Naniarchar	8911	3729	485	1110	323	662	399	542	941	7250	81.3601
Jurachhari	4229	2009	209	516	188	129	198	137	335	3386	80.0662
Kaptai	11037	3977	1016	2163	303	588	115	838	953	9000	81.5439
Rajasthali	4682	1858	105	670	198	488	226	208	434	3753	80.1581
Belaichhari	4721	2096	109	688	164	277	32	243	275	3609	76.4457

 
