   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	46784	16687	1846	10725	1573	600	398	3588	3986	35417	75.7032
Matlab (South)	42244	14458	2627	9803	695	630	477	2736	3213	31426	74.3916
Hajiganj	61052	24252	2148	13004	1797	885	566	4145	4711	46797	76.6511
Chandpur Sadar	71025	27690	2974	14547	2375	2525	1139	4801	5940	56051	78.9173
Kachua	77764	26881	4116	15220	1966	1515	1338	5319	6657	56355	72.4693
Faridganj	81224	32218	4873	14290	1943	2051	628	6248	6876	62251	76.6411
Hemchar	18814	7668	653	3487	555	376	214	1567	1781	14520	77.1766
Motlab (North)	57014	21930	3359	9131	1224	1511	275	6149	6424	43579	76.4356

 
