   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	50695	18729	4125	7914	1274	478	487	3954	4441	36961	72.9086
Begumganj	101975	38136	7064	16903	3677	833	848	8649	9497	76110	74.6359
Companiganj	45679	16224	3323	6655	1957	638	873	2680	3553	32350	70.8203
Sudharam (Sadar)	87927	28648	8475	17387	1801	1715	1071	6362	7433	65459	74.4470
Hatiya	61892	21533	2644	15355	863	283	1984	1432	3416	44094	71.2435
Chatkhil	43690	15984	2217	5689	1761	854	299	3279	3578	30083	68.8556
Subarna Char	36040	11231	4223	5905	495	1415	917	2442	3359	26628	73.8846
Sonaimuri	59569	24086	4318	7959	1958	464	334	5387	5721	44506	74.7134
Kabirhat	29108	10642	1842	4471	760	361	196	2537	2733	20809	71.4889

 
