   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	16594	5256	1395	1651	673	499	480	1421	1901	11375	68.5489
Gowainghat	47445	13432	3380	9122	2620	888	1436	4770	6206	35648	75.1354
Jakiganj	33112	9478	4050	4673	2077	1345	1669	1761	3430	25053	75.6614
Jaintapur	25877	8265	1933	5648	1021	535	708	1420	2128	19530	75.4724
Balaganj	48204	13234	4293	7130	1764	2323	986	5152	6138	34882	72.3633
Golapganj	43968	14641	6471	3462	1357	1180	1008	4427	5435	32546	74.0220
Sylhet Sadar	83873	28836	9530	9161	1752	2957	1594	5542	7136	59372	70.7880
Biani Bazar	33739	10081	3955	3483	2451	388	1122	2458	3580	23938	70.9505
Kanaighat	46576	13035	4168	8441	2642	779	2309	1511	3820	32885	70.6050
Biswanath	30090	10530	3514	2631	763	981	558	3599	4157	22576	75.0282
Companiganj	25344	8324	1769	4772	1029	778	156	2046	2202	18874	74.4713
South Shurma	46985	15195	4778	6491	1426	1620	1136	3804	4940	34450	73.3213

 
