   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	54178	21196	2685	9177	1833	752	837	3030	3867	39510	72.9263
Rayganj	63833	31232	2036	9037	1893	522	1361	2072	3433	48153	75.4359
Tarash	42974	21751	1382	4843	721	580	1182	1094	2276	31553	73.4235
Sirajganj Sadar	78971	34125	5084	14533	2220	401	1112	2084	3196	59559	75.4188
Kamarkhand	26845	11300	1130	4472	1071	304	239	858	1097	19374	72.1699
Chouhali	19624	7525	783	3001	734	300	239	367	606	12949	65.9855
Ullahpara	116132	49770	6907	21433	2781	1541	1845	3999	5844	88276	76.0135
Belkuchi	54844	27857	4048	4787	1689	162	651	1122	1773	40316	73.5103
Shazadpur	116363	39309	5718	28690	3603	894	295	3615	3910	82124	70.5757

 
