   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	14965	5113	1476	1892	317	1632	753	789	1542	11972	80.0000
Kawkhali	11573	4328	846	1998	430	904	238	678	916	9422	81.4136
Rangamati Sadar	19593	7237	1564	2767	1655	1642	576	839	1415	16280	83.0909
Baghaichhari	11621	5698	821	1365	569	454	42	559	601	9508	81.8174
Barkal	7166	3003	345	1202	348	260	251	264	515	5673	79.1655
Naniarchar	8830	3726	501	1104	320	654	400	539	939	7244	82.0385
Jurachhari	4271	2003	219	518	192	150	200	135	335	3417	80.0047
Kaptai	10777	3871	943	1909	260	566	105	751	856	8405	77.9902
Rajasthali	4572	1861	119	618	174	485	181	175	356	3613	79.0245
Belaichhari	4733	2103	112	682	150	288	24	241	265	3600	76.0617

 
