   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	44107	14279	1175	8781	1504	217	308	2867	3175	29131	66.0462
Matlab (South)	40991	12391	1912	9621	642	319	327	2359	2686	27571	67.2611
Hajiganj	57827	21287	1896	11011	1458	496	375	3150	3525	39673	68.6064
Chandpur Sadar	66243	24373	1839	12779	1407	780	719	4088	4807	45985	69.4187
Kachua	73114	25153	2810	13665	1275	630	910	4281	5191	48724	66.6411
Faridganj	77523	29410	3434	12241	1485	767	430	5179	5609	52946	68.2972
Hemchar	17973	6993	466	2859	531	328	106	1459	1565	12742	70.8952
Motlab (North)	55318	19040	2066	8226	1035	353	206	6095	6301	37021	66.9240

 
