   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	81778	30621	6991	13753	1475	3609	1510	3376	4886	61335	75.0018
Uzirpur	45829	19022	2241	5855	1120	2783	731	3632	4363	35384	77.2088
Bakerganj	63873	23962	3711	10331	2482	1708	1651	5417	7068	49262	77.1249
Babuganj	26128	10465	1281	3454	704	1193	606	1614	2220	19317	73.9322
Mehendiganj	49478	16337	4062	9053	1728	1739	2369	1646	4015	36934	74.6473
Gournadi	35487	14536	1877	4992	853	1420	442	3606	4048	27726	78.1300
Muladi	30391	9290	1995	6528	1254	710	464	1321	1785	21562	70.9486
Hizla	24834	7222	2084	7078	935	443	679	588	1267	19029	76.6248
Agailjhara	27954	11868	1509	2622	766	1155	391	3222	3613	21533	77.0301
Banaripara	28740	11200	1248	3068	1282	2078	524	1992	2516	21392	74.4328

 
