   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	85853	29705	8144	14789	2517	2236	2480	6171	8651	66042	76.9245
Chouddagram	85248	31720	3923	17085	3080	1497	825	7165	7990	65295	76.5942
Barura	84046	32488	4617	16184	2692	2343	1864	5541	7405	65729	78.2060
Laksham	54354	22365	2878	9819	613	608	489	4633	5122	41405	76.1765
Burichong	62292	24280	5455	8522	2510	3316	1928	4616	6544	50627	81.2737
Brahmanpara	39381	14164	2291	6456	1538	1570	623	4075	4698	30717	77.9995
Homna	38936	12048	3562	8290	2244	640	388	2795	3183	29967	76.9648
Muradnagar	108910	38974	9253	19652	4084	2829	863	8486	9349	84141	77.2574
Debidwar	90653	35994	6357	15371	3340	1578	1256	7198	8454	71094	78.4243
Daudkandi	69968	22740	5071	12868	3457	1817	912	7075	7987	53940	77.0924
Chandina	74270	28470	4360	13843	2249	953	2432	4373	6805	56680	76.3161
Nangolkot	74036	23410	6002	14752	1831	1835	294	7910	8204	56034	75.6848
Meghna	21462	6755	1339	5310	615	324	113	2000	2113	16456	76.6751
Titash	36405	10249	3315	7710	1717	1013	430	3839	4269	28273	77.6624
Comilla Sadar South	80459	33792	4129	13143	1947	1587	1469	6088	7557	62155	77.2505
Monohargonj	47144	18522	3797	7513	882	568	384	4195	4579	35861	76.0669

 
