   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22771	7098	693	6759	355	1527	285	626	911	17343	76.1627
Moheshkhali	57479	23888	1777	9949	2469	4151	2532	1736	4268	46502	80.9026
Coxs Bazar Sadar	82480	29053	6980	14328	2713	4275	2299	3219	5518	62867	76.2209
Ramu	44929	12077	2026	11205	2430	3110	2842	2316	5158	36006	80.1398
Chakaria	81533	30738	4340	20388	2435	4451	1614	3964	5578	67930	83.3160
Ukhiya	38201	15146	1802	8179	588	2483	860	966	1826	30024	78.5948
Teknaf	48729	15273	2738	14676	677	1497	1592	1163	2755	37616	77.1943
Pekua	31976	11004	823	8396	465	2039	606	969	1575	24302	76.0008

 
