   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	53229	21707	4103	9347	1754	2069	2507	4547	7054	46034	86.4829
Fakirhat	29972	11373	2180	4524	2478	854	903	3356	4259	25668	85.6399
Sarankhola	21363	7733	1623	4784	985	377	1326	696	2022	17524	82.0297
Morralganj	65649	28934	3905	10748	2563	731	3122	2927	6049	52930	80.6258
Kachua	19935	7794	1534	2882	864	1123	1162	1404	2566	16763	84.0883
Mollahat	26468	10076	1913	3491	1264	435	858	1886	2744	19923	75.2720
Rampal	33181	15553	2513	2626	961	985	1736	2452	4188	26826	80.8475
Chitalmari	26803	9209	2007	4788	593	735	730	1715	2445	19777	73.7865
Mongla	26297	12135	2582	3030	585	704	1591	1522	3113	22149	84.2263

 
