   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	86803	24434	9493	15143	5290	2310	668	6389	7057	63727	73.4157
Nasirnagar	54234	21105	3567	6983	914	712	819	4795	5614	38895	71.7170
Nabinagar	86752	27817	8719	12674	2856	529	661	6808	7469	60064	69.2364
Kashba	62801	19508	6317	9638	3700	1270	616	5093	5709	46142	73.4734
Sarail	51145	15643	4348	8436	1980	1626	423	3294	3717	35750	69.8993
Bancharampur	55799	16063	3829	12684	2667	1704	214	4589	4803	41750	74.8221
Akhaura	28391	9545	1634	4691	902	536	783	2275	3058	20366	71.7340
Ashuganj	26782	7988	2948	3873	1654	433	136	2933	3069	19965	74.5463
Bijoy Nagar	45689	13417	2903	7971	3099	1167	765	3672	4437	32994	72.2143

 
