   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	67650	20732	5724	13055	2235	1784	2672	6951	9623	53153	78.5706
Jessore Sadar	144537	46672	11253	29745	5616	5760	5768	11518	17286	116332	80.4860
Sarsa	77417	25410	5541	18589	1331	2079	2170	5083	7253	60203	77.7646
Keshobpur	57983	19907	2901	13404	1342	2054	2905	4890	7795	47403	81.7533
Bagherpara	45659	18528	2980	6740	1988	2766	1546	4154	5700	38702	84.7631
Monirampur	94126	29038	4221	26921	2506	2624	6438	7773	14211	79521	84.4836
Abhaynagar	56531	16636	3828	12019	1518	1568	2314	6014	8328	43897	77.6512
Chowgachha	54858	17833	4185	10146	1603	1806	2032	6041	8073	43646	79.5618

 
