   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	16678	5914	1082	3114	1053	236	689	802	1491	12890	77.2874
Khagrachhari Sadar	17909	6594	662	3136	527	1385	659	852	1511	13815	77.1400
Mahalchhari	8808	3761	217	1257	229	241	442	279	721	6426	72.9564
Panchhari	10459	5594	267	934	142	225	262	259	521	7683	73.4583
Ramgarh	11944	5227	574	1681	420	357	322	342	664	8923	74.7070
Manikchhari	10395	2753	240	2198	347	406	252	1010	1262	7206	69.3218
Matiranga	23389	9220	1233	4284	802	1047	1406	1539	2945	19531	83.5051
Lakshmichhari	5416	2475	149	470	355	64	138	290	428	3941	72.7659

 
