   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15096	5127	1370	1935	539	2067	832	790	1622	12660	83.8633
Kawkhali	11861	4643	816	2214	504	1048	250	702	952	10177	85.8022
Rangamati Sadar	19816	7299	1528	2838	1618	1919	593	867	1460	16662	84.0836
Baghaichhari	11646	5695	806	1388	661	611	56	571	627	9788	84.0460
Barkal	7279	3116	405	1260	402	362	305	265	570	6115	84.0088
Naniarchar	9049	3727	484	1281	342	765	430	542	972	7571	83.6667
Jurachhari	4358	1931	265	552	230	301	217	137	354	3633	83.3639
Kaptai	10953	4000	1035	2040	252	835	108	705	813	8975	81.9410
Rajasthali	4697	1964	115	636	165	644	181	156	337	3861	82.2014
Belaichhari	4877	2366	169	717	158	392	21	253	274	4076	83.5760

 
