   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	31595	13022	3176	3635	1164	920	1037	1595	2632	24549	77.6990
Dumuria	62324	26556	3352	7589	2008	1204	3119	5601	8720	49429	79.3097
Khulna Sadar	183175	77361	35979	40058	4404	3017	2677	2010	4687	165506	90.3540
Dacope	30949	16711	989	2996	550	269	418	2773	3191	24706	79.8281
Terokhada	24196	10580	2583	2700	1224	897	586	790	1376	19360	80.0132
Fultala	25226	9994	2372	4676	793	535	1181	1579	2760	21130	83.7628
Batiaghata	35747	14573	2202	5291	2377	471	1700	1614	3314	28228	78.9661
Paikgachha	54821	28705	1602	7237	1350	626	886	4238	5124	44644	81.4359
Rupsha	35235	14356	2296	4715	1508	630	1550	2031	3581	27086	76.8724
Koyra	40457	23442	1340	3382	683	679	1048	2251	3299	32825	81.1355

 
