   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	85491	29764	9767	7897	2421	1416	431	9137	9568	60833	71.1572
Boalmari	49676	17146	2727	7450	2868	225	831	3194	4025	34441	69.3313
Bhanga	46978	18393	3405	4753	2410	180	738	3831	4569	33710	71.7570
Char Bhadrashion	12107	3161	1361	1250	569	218	89	933	1022	7581	62.6167
Nagarkanda	63438	23435	5339	6280	2854	622	634	3475	4109	42639	67.2137
Sadarpur	31151	9826	3047	3379	1273	311	131	2466	2597	20433	65.5934
Alphadanga	23732	9257	1594	2735	986	26	515	1237	1752	16350	68.8943
Modhukhali	39341	16117	2365	3080	1453	255	571	3531	4102	27372	69.5763

 
