   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	42646	13555	696	8570	1448	200	232	2057	2289	26758	62.7445
Matlab (South)	40152	11358	1219	8462	464	88	239	2330	2569	24160	60.1713
Hajiganj	55903	20195	1680	9374	1364	512	308	2868	3176	36301	64.9357
Chandpur Sadar	63932	22893	1275	10169	1280	466	638	4058	4696	40779	63.7850
Kachua	71352	23746	2278	12160	1182	476	657	3864	4521	44363	62.1749
Faridganj	76232	26737	2358	10675	1162	623	312	4910	5222	46777	61.3614
Hemchar	18290	6769	328	2617	435	189	67	1562	1629	11967	65.4292
Motlab (North)	54742	18644	1664	6980	802	290	157	5800	5957	34337	62.7251

 
