   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	16170	5930	1602	2368	175	861	606	781	1387	12323	76.2090
Kawkhali	10694	3643	591	1821	341	810	127	626	753	7959	74.4249
Rangamati Sadar	18744	7171	1460	2703	967	957	481	892	1373	14631	78.0570
Baghaichhari	11519	5742	737	1267	426	195	32	523	555	8922	77.4546
Barkal	6837	2800	343	1076	242	65	140	260	400	4926	72.0491
Naniarchar	8731	3625	481	1059	320	548	341	533	874	6907	79.1089
Jurachhari	4129	2128	194	554	174	30	114	131	245	3325	80.5280
Kaptai	10568	3829	955	1876	283	462	74	773	847	8252	78.0848
Rajasthali	4573	1790	118	699	200	356	178	219	397	3560	77.8482
Belaichhari	4535	1963	95	676	147	194	33	226	259	3334	73.5171

 
