   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	16268	5690	1593	2160	257	1410	677	785	1462	12572	77.2806
Kawkhali	11143	3905	660	1803	388	828	166	657	823	8407	75.4465
Rangamati Sadar	19187	7241	1499	2751	1428	1428	527	832	1359	15706	81.8575
Baghaichhari	11559	5645	749	1283	508	347	31	548	579	9111	78.8217
Barkal	7061	2878	300	1120	291	114	199	274	473	5176	73.3041
Naniarchar	8871	3685	444	1056	315	675	378	537	915	7090	79.9233
Jurachhari	4203	2005	188	526	178	87	152	134	286	3270	77.8016
Kaptai	10886	3932	962	2034	291	528	98	813	911	8658	79.5333
Rajasthali	4665	1838	99	697	199	433	202	211	413	3679	78.8639
Belaichhari	4669	2045	89	673	155	254	31	236	267	3483	74.5984

 
