   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:30
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	44164	14197	1146	8695	1516	222	306	2834	3140	28916	65.4741
Matlab (South)	41133	12281	1857	9543	652	312	327	2338	2665	27310	66.3944
Hajiganj	57812	21235	1889	10969	1469	495	366	3129	3495	39552	68.4149
Chandpur Sadar	66157	24160	1776	12684	1413	761	712	4082	4794	45588	68.9088
Kachua	73029	25074	2780	13600	1298	610	905	4264	5169	48531	66.4544
Faridganj	77397	29289	3391	12226	1497	726	424	5163	5587	52716	68.1112
Hemchar	17952	6982	474	2830	535	327	105	1449	1554	12702	70.7553
Motlab (North)	55230	18898	2049	8158	1050	352	202	6073	6275	36782	66.5979

 
