   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	17040	5585	1429	1951	865	550	577	1681	2258	12638	74.1667
Gowainghat	49119	13479	3274	9904	2911	1258	1508	5367	6875	37701	76.7544
Jakiganj	34085	9934	3783	4861	2309	1700	1822	2085	3907	26494	77.7292
Jaintapur	27133	8654	2000	6165	1259	858	888	1756	2644	21580	79.5341
Balaganj	49570	13846	4493	7712	1877	2497	1120	5873	6993	37418	75.4852
Golapganj	45780	15064	6705	3661	1772	1766	1150	5018	6168	35136	76.7497
Sylhet Sadar	87024	29003	9830	9590	2049	5546	1916	6850	8766	64784	74.4438
Biani Bazar	34825	10469	4011	3359	2288	579	1289	2966	4255	24961	71.6755
Kanaighat	47590	13352	4157	8812	2741	995	2554	1803	4357	34414	72.3135
Biswanath	30981	10561	3706	3056	1043	1078	747	4203	4950	24394	78.7386
Companiganj	25763	8151	1619	4607	1176	1098	181	2488	2669	19320	74.9913
South Shurma	50961	16345	5176	7079	1521	2140	1214	4294	5508	37769	74.1135

 
