   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:32
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22077	7374	697	7436	424	78	147	563	710	16719	75.7304
Moheshkhali	49270	22080	1256	8451	852	281	1635	1702	3337	36257	73.5884
Coxs Bazar Sadar	69118	23273	4895	11293	2133	2099	1787	2389	4176	47869	69.2569
Ramu	40115	11187	1926	9896	2089	403	1918	1742	3660	29161	72.6935
Chakaria	70746	27078	3290	17284	1710	598	434	2962	3396	53356	75.4191
Ukhiya	31742	13203	899	4176	235	69	326	731	1057	19639	61.8707
Teknaf	38423	12101	1278	10762	247	403	735	811	1546	26337	68.5449
Pekua	26356	7684	401	6792	417	164	244	1016	1260	16718	63.4315

 
