   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:29
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	15415	5156	1032	2754	986	125	399	719	1118	11171	72.4684
Khagrachhari Sadar	15477	6134	427	2756	367	354	365	613	978	11016	71.1766
Mahalchhari	7971	3144	316	970	250	95	181	324	505	5280	66.2401
Panchhari	9568	5262	148	784	113	103	178	214	392	6802	71.0911
Ramgarh	9648	3961	271	1214	484	209	27	329	356	6495	67.3197
Manikchhari	8575	2713	288	1775	404	102	160	758	918	6200	72.3032
Matiranga	20676	8364	825	3872	548	171	538	1305	1843	15623	75.5610
Lakshmichhari	4338	1720	99	323	150	5	32	226	258	2555	58.8981

 
