   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	87404	29854	8193	14152	3187	3097	2701	6341	9042	67525	77.2562
Chouddagram	86672	33125	4602	17707	3472	2036	891	7286	8177	69119	79.7478
Barura	86468	32037	4365	16261	3000	2714	2047	5608	7655	66032	76.3658
Laksham	55044	22527	3088	9336	757	970	516	4661	5177	41855	76.0392
Burichong	65608	24331	5570	8422	2733	3730	2090	4615	6705	51491	78.4828
Brahmanpara	40447	15503	2599	6254	1611	1741	636	4230	4866	32574	80.5350
Homna	40058	12583	3470	8350	2116	673	369	2698	3067	30259	75.5380
Muradnagar	112416	39137	8720	19538	4251	4033	946	8984	9930	85609	76.1538
Debidwar	90484	36849	6077	14998	3395	1934	1406	7289	8695	71948	79.5146
Daudkandi	72230	23419	5301	13022	3529	1883	1177	7529	8706	55860	77.3363
Chandina	75451	28437	4277	13397	2309	1229	2552	4408	6960	56609	75.0275
Nangolkot	74399	22888	5074	13569	1514	2194	271	7146	7417	52656	70.7751
Meghna	22152	6991	1474	5529	600	416	127	2272	2399	17409	78.5888
Titash	38025	10679	3515	7968	1917	1141	461	4250	4711	29931	78.7140
Comilla Sadar South	81675	33779	4080	11554	1681	1655	1511	5244	6755	59504	72.8546
Monohargonj	48606	18705	3759	7657	1056	1229	440	4511	4951	37357	76.8568

 
