   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	67942	20815	5811	13143	2267	1784	2690	7039	9729	53549	78.8158
Jessore Sadar	144757	46384	11213	29819	5689	5939	5771	11659	17430	116474	80.4617
Sarsa	78414	25120	5653	18881	1320	2055	2081	5099	7180	60209	76.7835
Keshobpur	58143	19849	2938	13447	1351	2040	2901	4923	7824	47449	81.6074
Bagherpara	46127	18328	2956	6688	1872	2694	1402	4155	5557	38095	82.5872
Monirampur	94199	28962	4233	26461	2552	2539	6358	7828	14186	78933	83.7939
Abhaynagar	56765	16534	3818	12072	1525	1592	2340	6104	8444	43985	77.4861
Chowgachha	54985	17819	4284	10136	1639	1839	2038	6084	8122	43839	79.7290

 
