   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	80322	28861	5622	13042	1608	1806	1321	3732	5053	55992	69.7094
Uzirpur	45925	18967	1615	6229	1031	748	645	3910	4555	33145	72.1720
Bakerganj	60737	21309	2660	8233	2743	405	1078	6048	7126	42476	69.9343
Babuganj	28908	10148	1066	4679	1005	477	534	1687	2221	19596	67.7875
Mehendiganj	54346	19055	3808	7172	1896	663	1966	2653	4619	37213	68.4742
Gournadi	34386	13801	1148	3918	925	455	283	3432	3715	23962	69.6853
Muladi	33435	12124	2400	5836	1835	307	298	1545	1843	24345	72.8129
Hizla	21808	7668	1553	4227	781	170	318	583	901	15300	70.1577
Agailjhara	27767	11293	1317	2367	1083	293	240	3874	4114	20467	73.7098
Banaripara	28022	11421	1008	3189	1346	310	252	1908	2160	19434	69.3527

 
