   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	43472	13847	892	9408	1774	258	318	2754	3072	29251	67.2870
Matlab (South)	40755	12054	1507	9478	587	144	299	2491	2790	26560	65.1699
Hajiganj	56925	20303	1673	10158	1449	527	329	3036	3365	37475	65.8322
Chandpur Sadar	64687	23171	1529	11918	1419	530	688	4207	4895	43462	67.1882
Kachua	72434	24180	2503	12973	1394	583	833	4217	5050	46683	64.4490
Faridganj	77194	28512	3090	11974	1438	654	391	5254	5645	51313	66.4728
Hemchar	18501	6999	399	2881	543	252	76	1576	1652	12726	68.7855
Motlab (North)	55359	19163	1926	7954	944	282	183	6169	6352	36621	66.1518

 
