   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	44760	15165	1449	9495	1518	198	329	3121	3450	31275	69.8727
Matlab (South)	40826	13083	2200	10104	675	359	370	2480	2850	29271	71.6970
Hajiganj	58114	22109	1925	11918	1604	509	418	3363	3781	41846	72.0067
Chandpur Sadar	67114	25535	2276	13523	1711	1390	814	4263	5077	49512	73.7730
Kachua	73901	25839	3614	14606	1442	931	999	4500	5499	51931	70.2710
Faridganj	78187	30810	3951	13138	1629	1078	481	5404	5885	56491	72.2511
Hemchar	18085	7130	536	3127	578	372	117	1532	1649	13392	74.0503
Motlab (North)	55950	20381	2667	9189	1349	499	240	6366	6606	40691	72.7274

 
