   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47093	16659	1912	10625	1356	788	407	3766	4173	35513	75.4104
Matlab (South)	42915	15268	2914	9546	834	1078	495	2820	3315	32955	76.7913
Hajiganj	61943	24765	2226	13014	1827	1101	617	4442	5059	47992	77.4777
Chandpur Sadar	72465	27506	3179	14229	2590	2826	1183	4763	5946	56276	77.6596
Kachua	79343	28378	4453	15859	2172	1557	1471	5619	7090	59509	75.0022
Faridganj	82284	32310	5147	14264	2263	2525	686	6663	7349	63858	77.6068
Hemchar	18834	7788	648	3244	477	465	241	1465	1706	14328	76.0752
Motlab (North)	57152	21588	3442	8449	1213	1873	290	5554	5844	42409	74.2039

 
