   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	18331	8012	1016	1800	346	118	169	2218	2387	13679	74.6222
Bahubal	32071	13889	2498	3284	1304	397	923	2173	3096	24468	76.2932
Madhabpur	58029	28336	3981	4924	2518	991	2413	3848	6261	47011	81.0129
Lakhai	26628	10509	1993	2994	381	251	175	2033	2208	18336	68.8598
Habiganj Sadar	55761	24224	4502	6855	2324	838	2030	4466	6496	45239	81.1302
Baniachhong	52430	19886	4423	5563	1436	142	1455	2749	4204	35654	68.0031
Chunarughat	56504	24728	3594	6423	2355	796	2955	3471	6426	44322	78.4405
Nabiganj	52208	19979	2235	8178	3906	1445	2739	3012	5751	41494	79.4782

 
